MBLNR,MJAHR,ZEILE,BWART,MATNR,MENGE,MEINS,WERKS,LIFNR,EBELN,EBELP
5000000174,2024,0001,102,IT-3001,69.76,EA,1020,100014,4500090471,00030
5000000174,2024,0002,101,IT-3001,188.65,EA,1010,100014,4500090471,00030
5000000174,2024,0003,102,IT-3001,48.01,EA,1010,100014,4500090471,00030
5000000175,2025,0001,101,SERV-6001,46.0,HR,1020,100042,4500091947,00010
5000000175,2025,0002,101,SERV-6001,20.3,HR,1010,100042,4500091947,00010
5000000176,2024,0001,102,OFFC-4001,73.78,EA,2010,100045,4500091740,00010
5000000176,2024,0002,261,OFFC-4001,178.62,EA,1010,100045,4500091740,00010
5000000176,2024,0003,102,OFFC-4001,188.89,EA,1010,100045,4500091740,00010
5000000177,2025,0001,261,IT-3001,13.13,EA,2010,100034,4500090282,00030
5000000178,2025,0001,101,SPARE-5001,182.47,EA,2010,100013,4500091134,00010
5000000178,2025,0002,261,SPARE-5001,54.78,EA,2010,100013,4500091134,00010
5000000178,2025,0003,101,SPARE-5001,99.89,EA,2010,100013,4500091134,00010
5000000179,2024,0001,102,SERV-6002,38.75,EA,2010,100017,4500091835,00040
5000000179,2024,0002,261,SERV-6002,149.3,EA,1020,100017,4500091835,00040
5000000180,2024,0001,102,IT-3002,113.2,EA,1020,100042,4500091109,00010
5000000181,2025,0001,101,IT-3002,54.81,EA,2010,100005,4500090317,00030
5000000181,2025,0002,261,IT-3002,188.74,EA,1010,100005,4500090317,00030
5000000181,2025,0003,102,IT-3002,30.52,EA,1010,100005,4500090317,00030
5000000182,2025,0001,261,MRO-1002,193.19,EA,1020,100048,4500090105,00010
5000000182,2025,0002,101,MRO-1002,23.21,EA,1010,100048,4500090105,00010
5000000182,2025,0003,101,MRO-1002,27.62,EA,2010,100048,4500090105,00010
5000000183,2024,0001,102,MRO-1002,51.64,EA,2010,100054,4500090729,00040
5000000184,2025,0001,101,IT-3002,17.63,EA,1010,100040,4500090763,00010
5000000185,2024,0001,101,MRO-1001,10.92,EA,1020,100048,4500091197,00010
5000000185,2024,0002,101,MRO-1001,114.21,EA,2010,100048,4500091197,00010
5000000185,2024,0003,261,MRO-1001,36.65,EA,1010,100048,4500091197,00010
5000000186,2024,0001,101,SPARE-5001,88.69,EA,2010,100023,4500090908,00020
5000000187,2025,0001,261,FUEL-2001,42.89,L,1010,100022,4500091904,00010
5000000188,2024,0001,102,MRO-1002,81.73,EA,1010,100049,4500091852,00030
5000000189,2025,0001,102,MRO-1001,60.05,EA,1010,100002,4500090342,00020
5000000189,2025,0002,101,MRO-1001,93.89,EA,1020,100002,4500090342,00020
5000000190,2024,0001,102,SPARE-5001,28.39,EA,1020,100040,4500090193,00020
5000000191,2024,0001,102,MRO-1001,172.19,EA,2010,100033,4500091205,00010
5000000192,2024,0001,102,SERV-6001,198.75,HR,1010,100049,4500091140,00020
5000000192,2024,0002,261,SERV-6001,54.76,HR,1020,100049,4500091140,00020
5000000192,2024,0003,261,SERV-6001,163.59,HR,1010,100049,4500091140,00020
5000000193,2024,0001,101,FUEL-2001,172.34,L,1010,100053,4500091793,00010
5000000193,2024,0002,101,FUEL-2001,35.63,L,1010,100053,4500091793,00010
5000000194,2024,0001,101,SPARE-5001,66.71,EA,1010,100029,4500091757,00010
5000000194,2024,0002,101,SPARE-5001,28.73,EA,2010,100029,4500091757,00010
5000000195,2025,0001,101,SERV-6001,76.75,HR,1010,100033,4500091709,00020
5000000196,2024,0001,261,IT-3001,59.67,EA,2010,100037,4500091444,00010
5000000196,2024,0002,101,IT-3001,135.62,EA,1010,100037,4500091444,00010
5000000197,2025,0001,102,MRO-1002,190.79,EA,2010,100044,4500090491,00020
5000000197,2025,0002,261,MRO-1002,56.44,EA,1020,100044,4500090491,00020
5000000198,2025,0001,102,MRO-1001,71.43,EA,2010,100054,4500090713,00030
5000000198,2025,0002,101,MRO-1001,42.05,EA,1020,100054,4500090713,00030
5000000199,2024,0001,102,SERV-6002,32.68,EA,1020,100014,4500090723,00020
5000000200,2024,0001,102,SPARE-5002,182.39,EA,1020,100029,4500091434,00020
5000000201,2024,0001,101,FUEL-2001,56.22,L,1020,100019,4500091274,00020
5000000201,2024,0002,102,FUEL-2001,188.0,L,1010,100019,4500091274,00020
5000000201,2024,0003,102,FUEL-2001,145.09,L,1010,100019,4500091274,00020
5000000202,2024,0001,102,IT-3001,58.51,EA,1020,100022,4500090140,00010
5000000203,2024,0001,101,FUEL-2001,123.86,L,2010,100031,4500091744,00020
5000000203,2024,0002,102,FUEL-2001,8.96,L,2010,100031,4500091744,00020
5000000204,2024,0001,101,OFFC-4001,22.6,EA,1010,100032,4500090610,00020
5000000205,2024,0001,261,SERV-6002,74.73,EA,1010,100005,4500090395,00030
5000000205,2024,0002,101,SERV-6002,154.68,EA,2010,100005,4500090395,00030
5000000205,2024,0003,261,SERV-6002,189.72,EA,1020,100005,4500090395,00030
5000000206,2025,0001,102,MRO-1002,5.56,EA,2010,100026,4500090905,00010
5000000207,2024,0001,101,IT-3001,141.05,EA,1020,100010,4500090842,00020
5000000207,2024,0002,261,IT-3001,6.32,EA,2010,100010,4500090842,00020
5000000207,2024,0003,101,IT-3001,68.34,EA,2010,100010,4500090842,00020
5000000208,2025,0001,102,MRO-1001,64.82,EA,2010,100005,4500091208,00030
5000000208,2025,0002,261,MRO-1001,90.22,EA,2010,100005,4500091208,00030
5000000209,2025,0001,101,MRO-1002,70.54,EA,1020,100003,4500091467,00010
5000000209,2025,0002,101,MRO-1002,126.78,EA,2010,100003,4500091467,00010
5000000210,2025,0001,261,MRO-1001,34.35,EA,1020,100025,4500090189,00020
5000000210,2025,0002,102,MRO-1001,81.31,EA,1020,100025,4500090189,00020
5000000211,2025,0001,261,SPARE-5001,178.08,EA,1020,100048,4500091913,00010
5000000212,2025,0001,102,OFFC-4001,47.28,EA,2010,100051,4500091713,00020
5000000213,2024,0001,261,FUEL-2001,135.26,L,2010,100029,4500090343,00010
5000000213,2024,0002,102,FUEL-2001,75.25,L,1010,100029,4500090343,00010
5000000214,2025,0001,102,MRO-1002,96.98,EA,2010,100033,4500091968,00010
5000000214,2025,0002,261,MRO-1002,128.86,EA,2010,100033,4500091968,00010
5000000215,2024,0001,102,SPARE-5001,180.05,EA,1010,100033,4500091939,00020
5000000216,2025,0001,261,MRO-1002,77.74,EA,1020,100005,4500090026,00030
5000000216,2025,0002,101,MRO-1002,160.52,EA,2010,100005,4500090026,00030
5000000216,2025,0003,102,MRO-1002,70.82,EA,1010,100005,4500090026,00030
5000000217,2024,0001,261,SPARE-5002,49.89,EA,1010,100013,4500091198,00010
5000000217,2024,0002,101,SPARE-5002,137.12,EA,1010,100013,4500091198,00010
5000000217,2024,0003,101,SPARE-5002,58.41,EA,1020,100013,4500091198,00010
5000000218,2025,0001,261,MRO-1001,113.31,EA,2010,100043,4500090883,00030
5000000219,2024,0001,102,IT-3002,66.29,EA,1010,100042,4500090935,00020
5000000219,2024,0002,102,IT-3002,114.09,EA,2010,100042,4500090935,00020
5000000220,2024,0001,101,SERV-6002,192.1,EA,1020,100034,4500090711,00030
5000000221,2025,0001,102,OFFC-4001,6.56,EA,1020,100030,4500090251,00010
5000000221,2025,0002,101,OFFC-4001,106.28,EA,1020,100030,4500090251,00010
5000000221,2025,0003,102,OFFC-4001,118.62,EA,2010,100030,4500090251,00010
5000000222,2024,0001,101,SERV-6001,194.25,HR,1010,100013,4500091522,00010
5000000222,2024,0002,102,SERV-6001,160.59,HR,1010,100013,4500091522,00010
5000000223,2024,0001,102,OFFC-4001,185.37,EA,1010,100009,4500091462,00010
5000000223,2024,0002,101,OFFC-4001,4.23,EA,1020,100009,4500091462,00010
5000000224,2025,0001,101,MRO-1001,1.32,EA,2010,100012,4500091991,00030
5000000224,2025,0002,102,MRO-1001,11.95,EA,2010,100012,4500091991,00030
5000000225,2024,0001,261,SERV-6001,173.44,HR,2010,100015,4500090690,00030
5000000225,2024,0002,101,SERV-6001,76.21,HR,1010,100015,4500090690,00030
5000000226,2025,0001,101,IT-3002,100.43,EA,1010,100017,4500091726,00020
5000000227,2024,0001,261,SERV-6002,24.23,EA,2010,100030,4500090322,00030
5000000228,2025,0001,101,SERV-6001,169.13,HR,1010,100037,4500091291,00010
5000000228,2025,0002,101,SERV-6001,184.62,HR,1010,100037,4500091291,00010
5000000229,2025,0001,261,SERV-6002,118.02,EA,1010,100024,4500091789,00030
5000000229,2025,0002,102,SERV-6002,183.26,EA,1020,100024,4500091789,00030
5000000230,2025,0001,102,IT-3001,123.16,EA,1010,100028,4500091698,00010
5000000231,2025,0001,261,FUEL-2001,30.81,L,1010,100050,4500090263,00010
5000000232,2024,0001,261,SPARE-5001,187.44,EA,2010,100039,4500091184,00030
5000000233,2024,0001,101,SERV-6001,179.75,HR,1020,100040,4500091262,00010
5000000234,2025,0001,102,OFFC-4001,157.55,EA,2010,100055,4500090064,00030
5000000234,2025,0002,102,OFFC-4001,63.91,EA,1010,100055,4500090064,00030
5000000235,2025,0001,261,MRO-1002,192.92,EA,1010,100052,4500090506,00020
5000000235,2025,0002,102,MRO-1002,166.93,EA,1020,100052,4500090506,00020
5000000235,2025,0003,261,MRO-1002,105.45,EA,1020,100052,4500090506,00020
5000000236,2025,0001,101,MRO-1002,59.59,EA,1020,100057,4500091526,00010
5000000237,2024,0001,101,SPARE-5001,23.96,EA,1020,100040,4500090450,00020
5000000238,2024,0001,261,OFFC-4001,192.38,EA,1010,100051,4500091045,00010
5000000239,2024,0001,101,MRO-1001,123.51,EA,2010,100027,4500090007,00010
5000000239,2024,0002,101,MRO-1001,3.85,EA,1010,100027,4500090007,00010
5000000239,2024,0003,261,MRO-1001,83.65,EA,1020,100027,4500090007,00010
5000000240,2024,0001,261,SPARE-5002,149.37,EA,2010,100003,4500091510,00020
5000000241,2024,0001,102,IT-3001,122.82,EA,1010,100035,4500090033,00030
5000000242,2025,0001,102,IT-3002,151.77,EA,1020,100054,4500090102,00020
5000000242,2025,0002,101,IT-3002,113.96,EA,1010,100054,4500090102,00020
5000000243,2025,0001,102,MRO-1002,169.02,EA,2010,100016,4500090505,00020
5000000243,2025,0002,101,MRO-1002,181.48,EA,2010,100016,4500090505,00020
5000000243,2025,0003,101,MRO-1002,52.15,EA,2010,100016,4500090505,00020
5000000244,2024,0001,102,OFFC-4001,173.12,EA,1020,100029,4500091612,00010
5000000244,2024,0002,261,OFFC-4001,100.92,EA,1020,100029,4500091612,00010
5000000244,2024,0003,261,OFFC-4001,61.63,EA,1020,100029,4500091612,00010
5000000245,2024,0001,261,FUEL-2001,90.59,L,1020,100050,4500091125,00010
5000000245,2024,0002,101,FUEL-2001,51.68,L,1020,100050,4500091125,00010
5000000245,2024,0003,261,FUEL-2001,149.53,L,1010,100050,4500091125,00010
5000000246,2025,0001,101,SERV-6002,161.36,EA,1020,100052,4500090562,00010
5000000247,2025,0001,102,SPARE-5001,172.39,EA,2010,100048,4500091394,00020
5000000248,2025,0001,261,SERV-6001,55.75,HR,1010,100040,4500090938,00020
5000000248,2025,0002,101,SERV-6001,178.55,HR,1010,100040,4500090938,00020
5000000249,2024,0001,102,IT-3002,83.73,EA,2010,100013,4500090090,00020
5000000250,2024,0001,101,IT-3001,196.06,EA,1020,100053,4500090954,00020
5000000251,2025,0001,102,FUEL-2001,103.42,L,1010,100041,4500091089,00010
5000000251,2025,0002,101,FUEL-2001,155.06,L,2010,100041,4500091089,00010
5000000252,2025,0001,261,SERV-6002,74.35,EA,2010,100057,4500091957,00010
5000000252,2025,0002,261,SERV-6002,30.6,EA,1010,100057,4500091957,00010
5000000253,2025,0001,101,SERV-6001,47.32,HR,2010,100055,4500090707,00020
5000000254,2025,0001,261,SPARE-5001,91.93,EA,1010,100057,4500091526,00020
5000000254,2025,0002,101,SPARE-5001,182.93,EA,1010,100057,4500091526,00020
5000000255,2025,0001,102,FUEL-2001,167.71,L,1010,100054,4500090370,00040
5000000255,2025,0002,101,FUEL-2001,71.38,L,2010,100054,4500090370,00040
5000000255,2025,0003,102,FUEL-2001,32.93,L,1010,100054,4500090370,00040
5000000256,2024,0001,101,IT-3002,115.79,EA,1010,100022,4500090361,00010
5000000256,2024,0002,102,IT-3002,41.2,EA,2010,100022,4500090361,00010
5000000257,2025,0001,102,SPARE-5002,164.23,EA,2010,100007,4500091466,00020
5000000257,2025,0002,101,SPARE-5002,25.03,EA,1020,100007,4500091466,00020
5000000258,2024,0001,101,SERV-6002,129.25,EA,1020,100053,4500090207,00020
5000000259,2024,0001,102,SPARE-5002,45.83,EA,1010,100032,4500090957,00010
5000000259,2024,0002,261,SPARE-5002,75.64,EA,1020,100032,4500090957,00010
5000000260,2024,0001,101,IT-3001,111.17,EA,2010,100042,4500091853,00030
5000000260,2024,0002,261,IT-3001,35.45,EA,1010,100042,4500091853,00030
5000000260,2024,0003,101,IT-3001,174.4,EA,1020,100042,4500091853,00030
5000000261,2025,0001,102,OFFC-4001,50.05,EA,2010,100037,4500091362,00010
5000000262,2024,0001,102,SPARE-5001,22.65,EA,1010,100016,4500090199,00010
5000000263,2025,0001,101,IT-3001,7.12,EA,1020,100030,4500091415,00010
5000000263,2025,0002,261,IT-3001,198.97,EA,1020,100030,4500091415,00010
5000000263,2025,0003,261,IT-3001,76.91,EA,1010,100030,4500091415,00010
5000000264,2025,0001,261,SPARE-5001,174.54,EA,1010,100043,4500090909,00010
5000000264,2025,0002,102,SPARE-5001,99.95,EA,2010,100043,4500090909,00010
5000000264,2025,0003,261,SPARE-5001,27.74,EA,2010,100043,4500090909,00010
5000000265,2025,0001,261,FUEL-2001,57.59,L,1020,100011,4500091945,00020
5000000265,2025,0002,102,FUEL-2001,49.98,L,2010,100011,4500091945,00020
5000000266,2024,0001,261,SERV-6001,97.38,HR,1010,100059,4500090950,00010
5000000266,2024,0002,261,SERV-6001,61.73,HR,2010,100059,4500090950,00010
5000000266,2024,0003,102,SERV-6001,182.59,HR,2010,100059,4500090950,00010
5000000267,2025,0001,102,SPARE-5002,138.69,EA,1010,100023,4500091928,00020
5000000267,2025,0002,261,SPARE-5002,130.59,EA,1020,100023,4500091928,00020
5000000268,2024,0001,261,SERV-6001,118.72,HR,1020,100046,4500090488,00020
5000000268,2024,0002,101,SERV-6001,22.79,HR,1020,100046,4500090488,00020
5000000269,2025,0001,261,IT-3002,148.04,EA,2010,100045,4500091457,00020
5000000270,2025,0001,101,IT-3002,195.32,EA,1020,100054,4500090102,00020
5000000270,2025,0002,261,IT-3002,36.17,EA,1010,100054,4500090102,00020
5000000271,2025,0001,261,SPARE-5001,134.66,EA,1010,100040,4500090757,00020
5000000272,2025,0001,101,SPARE-5001,173.4,EA,1020,100030,4500091132,00010
5000000272,2025,0002,102,SPARE-5001,138.95,EA,1020,100030,4500091132,00010
5000000272,2025,0003,102,SPARE-5001,133.97,EA,1010,100030,4500091132,00010
5000000273,2024,0001,102,SERV-6002,106.64,EA,1020,100057,4500090339,00010
5000000273,2024,0002,101,SERV-6002,25.48,EA,1010,100057,4500090339,00010
5000000274,2024,0001,101,SPARE-5002,133.74,EA,1020,100001,4500090376,00030
5000000274,2024,0002,261,SPARE-5002,40.03,EA,1010,100001,4500090376,00030
5000000275,2025,0001,102,SPARE-5001,18.22,EA,1020,100053,4500090954,00030
5000000276,2024,0001,102,SERV-6001,14.91,HR,1010,100055,4500091893,00010
5000000276,2024,0002,101,SERV-6001,65.41,HR,2010,100055,4500091893,00010
5000000276,2024,0003,261,SERV-6001,43.93,HR,2010,100055,4500091893,00010
5000000277,2025,0001,102,MRO-1002,108.16,EA,1010,100046,4500091680,00020
5000000277,2025,0002,102,MRO-1002,87.21,EA,2010,100046,4500091680,00020
5000000278,2024,0001,261,IT-3002,155.97,EA,1010,100053,4500091585,00010
5000000279,2024,0001,261,MRO-1002,123.66,EA,2010,100016,4500091409,00010
5000000279,2024,0002,102,MRO-1002,132.53,EA,2010,100016,4500091409,00010
5000000279,2024,0003,261,MRO-1002,141.03,EA,2010,100016,4500091409,00010
5000000280,2024,0001,102,SERV-6002,21.48,EA,1010,100035,4500090952,00020
5000000280,2024,0002,102,SERV-6002,131.8,EA,1010,100035,4500090952,00020
5000000281,2025,0001,102,SPARE-5002,75.72,EA,2010,100017,4500090154,00010
5000000282,2025,0001,261,MRO-1002,63.43,EA,2010,100015,4500090335,00010
5000000282,2025,0002,102,MRO-1002,104.08,EA,2010,100015,4500090335,00010
5000000282,2025,0003,102,MRO-1002,58.97,EA,1020,100015,4500090335,00010
5000000283,2025,0001,101,SPARE-5001,18.34,EA,1020,100039,4500090925,00020
5000000284,2024,0001,261,FUEL-2001,168.76,L,1010,100018,4500091778,00030
5000000284,2024,0002,261,FUEL-2001,9.22,L,2010,100018,4500091778,00030
5000000285,2025,0001,101,OFFC-4001,137.26,EA,2010,100053,4500090030,00030
5000000286,2025,0001,261,MRO-1001,18.7,EA,1020,100059,4500090394,00020
5000000286,2025,0002,102,MRO-1001,19.56,EA,2010,100059,4500090394,00020
5000000286,2025,0003,101,MRO-1001,167.47,EA,2010,100059,4500090394,00020
5000000287,2025,0001,261,FUEL-2001,134.36,L,2010,100024,4500090766,00020
5000000288,2025,0001,101,SPARE-5001,1.79,EA,2010,100010,4500090936,00010
5000000289,2025,0001,102,OFFC-4001,94.31,EA,1020,100039,4500090948,00020
5000000289,2025,0002,101,OFFC-4001,130.0,EA,1020,100039,4500090948,00020
5000000289,2025,0003,102,OFFC-4001,164.54,EA,2010,100039,4500090948,00020
5000000290,2025,0001,102,SPARE-5001,49.65,EA,1010,100030,4500091132,00010
5000000291,2024,0001,101,SPARE-5001,67.17,EA,2010,100020,4500091200,00030
5000000292,2024,0001,101,IT-3001,91.19,EA,1010,100002,4500091152,00020
5000000292,2024,0002,101,IT-3001,165.63,EA,1020,100002,4500091152,00020
5000000293,2024,0001,101,FUEL-2001,187.33,L,2010,100022,4500090076,00010
5000000293,2024,0002,261,FUEL-2001,135.08,L,1010,100022,4500090076,00010
5000000294,2025,0001,101,MRO-1002,189.77,EA,1020,100042,4500091688,00010
5000000294,2025,0002,261,MRO-1002,123.64,EA,1020,100042,4500091688,00010
5000000295,2025,0001,102,FUEL-2001,99.79,L,1010,100012,4500091131,00010
5000000295,2025,0002,261,FUEL-2001,142.12,L,1010,100012,4500091131,00010
5000000296,2025,0001,261,SPARE-5002,87.75,EA,1020,100022,4500090583,00020
5000000297,2025,0001,101,SPARE-5001,2.06,EA,1010,100051,4500091685,00020
5000000298,2025,0001,102,OFFC-4001,22.03,EA,2010,100058,4500091813,00010
5000000298,2025,0002,101,OFFC-4001,106.7,EA,2010,100058,4500091813,00010
5000000298,2025,0003,101,OFFC-4001,118.89,EA,2010,100058,4500091813,00010
5000000299,2025,0001,261,SERV-6002,19.92,EA,2010,100054,4500091901,00020
5000000300,2025,0001,261,OFFC-4001,96.1,EA,2010,100030,4500091882,00010
5000000300,2025,0002,101,OFFC-4001,20.17,EA,1020,100030,4500091882,00010
5000000300,2025,0003,101,OFFC-4001,20.37,EA,2010,100030,4500091882,00010
5000000301,2024,0001,261,SPARE-5002,2.58,EA,2010,100004,4500090240,00030
5000000301,2024,0002,101,SPARE-5002,193.08,EA,1020,100004,4500090240,00030
5000000302,2025,0001,102,IT-3002,27.1,EA,2010,100046,4500091441,00040
5000000303,2024,0001,261,FUEL-2001,22.36,L,1020,100039,4500090278,00020
5000000304,2024,0001,101,SERV-6001,16.46,HR,1010,100010,4500091433,00020
5000000304,2024,0002,261,SERV-6001,153.78,HR,1020,100010,4500091433,00020
5000000305,2025,0001,101,SERV-6001,142.93,HR,2010,100040,4500090938,00020
5000000305,2025,0002,102,SERV-6001,135.6,HR,1020,100040,4500090938,00020
5000000306,2025,0001,101,MRO-1002,190.54,EA,1020,100055,4500090587,00020
5000000306,2025,0002,261,MRO-1002,74.61,EA,1010,100055,4500090587,00020
5000000306,2025,0003,261,MRO-1002,175.75,EA,1020,100055,4500090587,00020
5000000307,2025,0001,102,FUEL-2001,43.69,L,1010,100003,4500091435,00010
5000000308,2024,0001,261,IT-3001,138.95,EA,1020,100012,4500091489,00020
5000000308,2024,0002,101,IT-3001,107.47,EA,2010,100012,4500091489,00020
5000000309,2024,0001,101,SPARE-5001,41.14,EA,1020,100038,4500090633,00010
5000000310,2025,0001,261,MRO-1001,88.75,EA,1020,100006,4500090037,00010
5000000310,2025,0002,102,MRO-1001,129.5,EA,1020,100006,4500090037,00010
5000000310,2025,0003,102,MRO-1001,140.27,EA,1020,100006,4500090037,00010
5000000311,2025,0001,261,SPARE-5001,196.14,EA,2010,100030,4500090814,00010
5000000312,2024,0001,261,IT-3002,109.12,EA,1020,100031,4500090572,00030
5000000312,2024,0002,102,IT-3002,56.62,EA,1010,100031,4500090572,00030
5000000313,2024,0001,101,FUEL-2001,62.76,L,2010,100015,4500091146,00040
5000000314,2024,0001,261,MRO-1001,84.21,EA,2010,100003,4500091239,00020
5000000314,2024,0002,102,MRO-1001,138.26,EA,1010,100003,4500091239,00020
5000000315,2024,0001,102,OFFC-4001,16.56,EA,1020,100037,4500091788,00020
5000000315,2024,0002,101,OFFC-4001,33.9,EA,2010,100037,4500091788,00020
5000000316,2025,0001,101,IT-3001,6.08,EA,1020,100035,4500090761,00030
5000000316,2025,0002,102,IT-3001,165.57,EA,1010,100035,4500090761,00030
5000000317,2025,0001,102,FUEL-2001,73.97,L,1010,100010,4500091996,00010
5000000317,2025,0002,261,FUEL-2001,154.89,L,1020,100010,4500091996,00010
5000000318,2025,0001,102,MRO-1001,88.68,EA,2010,100000,4500091630,00020
5000000319,2024,0001,261,IT-3001,179.3,EA,2010,100053,4500091594,00030
5000000320,2024,0001,261,SERV-6001,154.64,HR,1010,100005,4500091831,00040
5000000321,2024,0001,101,SERV-6002,134.58,EA,1020,100000,4500091705,00010
5000000322,2025,0001,261,SPARE-5001,37.45,EA,2010,100047,4500090113,00010
5000000322,2025,0002,261,SPARE-5001,23.56,EA,1020,100047,4500090113,00010
5000000322,2025,0003,101,SPARE-5001,137.81,EA,1010,100047,4500090113,00010
5000000323,2024,0001,102,SPARE-5001,79.52,EA,1020,100021,4500090174,00010
5000000323,2024,0002,261,SPARE-5001,72.57,EA,2010,100021,4500090174,00010
5000000324,2024,0001,261,FUEL-2001,124.82,L,2010,100032,4500090858,00030
5000000324,2024,0002,261,FUEL-2001,102.89,L,1020,100032,4500090858,00030
5000000324,2024,0003,102,FUEL-2001,170.86,L,2010,100032,4500090858,00030
5000000325,2025,0001,261,OFFC-4001,95.94,EA,1010,100006,4500091608,00020
5000000325,2025,0002,102,OFFC-4001,174.89,EA,1010,100006,4500091608,00020
5000000325,2025,0003,102,OFFC-4001,183.56,EA,2010,100006,4500091608,00020
5000000326,2024,0001,261,MRO-1002,141.99,EA,1010,100053,4500090954,00010
5000000326,2024,0002,101,MRO-1002,128.08,EA,2010,100053,4500090954,00010
5000000327,2024,0001,102,SPARE-5001,134.45,EA,1020,100007,4500091155,00010
